id,titulo,link,preco,preco_original,desconto,vendedor,seller_id,reputation_level,power_seller_status,rating_medio,total_reviews,rating_5_estrelas,rating_4_estrelas,rating_3_estrelas,rating_2_estrelas,rating_1_estrela,tem_reviews,reviews_com_texto,reviews_com_imagens,avaliacoes_positivas,avaliacoes_negativas,avaliacoes_neutras,marca,condicao,descricao_produto,caracteristicas_principais,frete_gratis,shipping_mode,tempo_entrega,imagem_url,fotos_produto,product_id,sku,brand,data_coleta,tem_dados_detalhados,qualidade_extracao_detalhada,score_qualidade_detalhes,vendas_loja,vendas_produto,devolucao_gratis,compra_garantida,tempo_garantia,timestamp_extracao_detalhada,metodo_extracao_detalhada,tamanho_resposta_bytes,status_resposta_http
N/A,Kit Cartucho Hp 667 Preto + 667 Colorido Original 2376 2776,https://www.mercadolivre.com.br/kit-cartucho-hp-667-preto--667-colorido-original-2376-2776/up/MLBU1722511938#polycard_client=search-nordic&search_layout=grid&position=47&type=product&tracking_id=cad1eb9a-9369-4361-b478-5fbda52df646&wid=MLB2220488064&sid=search,BRL 181.89,N/A,Sem desconto,SMCORP,174280107,5_green,platinum,4.9,99,73,24,2,0,0,True,0,0,97,0,2,N/A,Novo,Unidades por embalagem: 1 | Conteúdo total em volume: 2 mL | Cor da tinta: Preto e Tricolor | Unidades por kit: 1 | Formato de venda: Kit | Cartucho do tipo original. | Rende  páginas | Tinta .,,Sim,me2,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_644469-MLB79691582465_102024-E.webp,"https://http2.mlstatic.com/D_NQ_NP_644469-MLB79691582465_102024-O.webp; data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",MLBU1722511938,MLBU1722511938,HP,2025-09-28T19:06:36.634819,True,excelente,83.3,,100,Sim,Sim,30 dias,2025-09-28T19:03:55.515087,spider_scrapy,605097,200
N/A,Cartucho Original Hp 664 Preto Deskjet 1115 2136 2676 4676,https://www.mercadolivre.com.br/cartucho-original-hp-664-preto-deskjet-1115-2136-2676-4676/up/MLBU1405308115#polycard_client=search-nordic&search_layout=grid&position=48&type=product&tracking_id=cad1eb9a-9369-4361-b478-5fbda52df646&wid=MLB1653211626&sid=search,BRL 76.61,N/A,Sem desconto,SARAIVA COMERCIO,487094855,5_green,platinum,4.9,50,37,12,1,0,0,True,0,0,49,0,1,N/A,Novo,Unidades por embalagem: 1 | Conteúdo total em volume: 2 mL | Cor da tinta: Preto | Unidades por kit: 1 | Formato de venda: Unidade | Cartucho do tipo original. | Rende 100 páginas,,Não,me2,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_968467-MLB74796991852_032024-E.webp,"https://http2.mlstatic.com/D_NQ_NP_968467-MLB74796991852_032024-O.webp; data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",MLBU1405308115,MLBU1405308115,HP,2025-09-28T19:06:36.634819,True,excelente,83.3,,500,Sim,Sim,30 dias,2025-09-28T19:03:59.113441,spider_scrapy,519826,200
N/A,Kit 3 Cartuchos Hp 664 Preto + Colorido 2136 2676 3636 3776,https://www.mercadolivre.com.br/kit-3-cartuchos-hp-664-preto--colorido-2136-2676-3636-3776/up/MLBU1459241799#polycard_client=search-nordic&search_layout=grid&position=49&type=product&tracking_id=cad1eb9a-9369-4361-b478-5fbda52df646&wid=MLB3831864908&sid=search,BRL 249.99,N/A,Sem desconto,SARAIVA COMERCIO,487094855,5_green,platinum,4.7,32,24,8,0,0,0,True,0,0,32,0,0,N/A,Novo,Unidades por embalagem: 1 | Conteúdo total em volume: 2 mL | Cor da tinta: Preto/Tricolor | Unidades por kit: 3 | Formato de venda: Kit | Cartucho do tipo original. | Rende 120 páginas | Tinta pigmentada.,,Sim,me2,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_904999-MLB75003489247_032024-E.webp,"https://http2.mlstatic.com/D_NQ_NP_904999-MLB75003489247_032024-O.webp; data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",MLBU1459241799,MLBU1459241799,HP,2025-09-28T19:06:36.634819,True,excelente,83.3,,100,Sim,Sim,30 dias,2025-09-28T19:04:01.881093,spider_scrapy,593975,200
N/A,Kit Cartucho Hp 664 Preto + Hp 664 Colorido Original Nf,https://www.mercadolivre.com.br/kit-cartucho-hp-664-preto--hp-664-colorido-original-nf/up/MLBU778583684#polycard_client=search-nordic&search_layout=grid&position=50&type=product&tracking_id=cad1eb9a-9369-4361-b478-5fbda52df646&wid=MLB4293924976&sid=search,BRL 177.95,N/A,Sem desconto,WEBBEST,31752392,5_green,platinum,5.0,12,9,3,0,0,0,True,0,0,12,0,0,N/A,Novo,Conteúdo total em volume: 2 mL | Cor da tinta: Preto e Tricolor | Unidades por kit: 2 | Formato de venda: Kit | Cartucho do tipo original. | Rende  páginas | Tinta .,,Sim,me2,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_737794-MLA76242898365_052024-E.webp,"https://http2.mlstatic.com/D_NQ_NP_737794-MLA76242898365_052024-O.webp; data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",MLBU778583684,MLBU778583684,HP,2025-09-28T19:06:36.634819,True,excelente,83.3,,50,Sim,Sim,30 dias,2025-09-28T19:04:05.120837,spider_scrapy,577027,200
N/A,Cartucho De Tinta Hp 664 Xl Tricolor F6v30ab - Original,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=cUAtuv3ij4ZGtopCvlGQoIj9n%2BKyoj7UASu4fLO5iv05QFd9rSSTFWwJl%2BMS3tprnDAM2Fxfcnda7eVXFV7m37kSWo78eHbFfu88A8WJkvK%2BYktZFg5tJtqOD7s9EqLOaH6Cc0CxTZCD%2Bg24FaCORy8Uh648AkiZKaVXQ4jw7Nw9JAYmiNOAQ1uWYUxSRsFyTBBJNmYtWR1Tt4FGDy6radU7%2Be71ySKlbi61SZzUo9oqQdul%2FCpeNDWCYSPFMgl2iTM2TcfRT%2FCQBcXbBJ7%2BygJIpi1IdP1%2ByfSP1cn6rx5ugnAWTX77WNX%2FmfB%2FRGSNlUprdL6focnvXR2Qdn7Uzo%2BVUEM5%2BjvT33KujqdfTOu4RNdT4mUIdxI1eAa8uRjagdO0WipicOTBD1kyRtiYU8%2FSKKShqgvx%2FrBdQUes1%2FssXoq8soe6eIxJFyCMs5mnxoPcVLxCSzxHU7SlFbKEL2eY7gQVQ%2B8fPHzipXRV%2FxvvBGErYSIcs0xnMFzKJQLTu8X4Ax8jJOraBPLR1LrWRRKb9bFb6u8xmeAlzCZ0QyXXygNfh%2FuWHsaSPRgmhjfGCMkwG5yxDQ8454yui7QpB3zrgMMzXIqziF6%2F1CUWYE48NG2glTX6LQ7SJvSmnmsAKlcmUQys6XJP0c0CujstWOYYgUYbaeBeca5cDzjMAa9MEtB8q1Zs9nYOAgDAUc5KXV6oOUcRk0vCgvei8dXrdgQHAZsOr%2FTY8IdClGEnQ86Yw%2FIjLlnlK3A1nSSPDyOoV9jEe%2BEynh2ZmdCOKKLY%2BXWm7gewvG88JSrUfp%2FBYCn1zgu%2FsCtK0%2BNwiG%2FNDjefyDgxTrgm4%2B2il0AyDD0THljAhfoL1DwyIfY22l8BLHd0O3YQBk5X3LVNrB551u5AimRuIBoSwyZ0RxKGyc2bDil%2FyQsUbppDmgnQ9FhRLygbHLXrzR%2F%2Ffk0wp5mZiGrTy83XNyYFow%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLBU1436477509&backend_model=search-backend&search_layout=grid&position=3&type=pad&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB2941090205&sid=search,BRL 128.28,N/A,Sem desconto,TECNO EKN,1200126404,5_green,silver,4.7,14,11,3,0,0,0,True,0,0,14,0,0,N/A,Novo,Unidades por embalagem: 1 | Conteúdo total em volume: 8 mL | Cor da tinta: Tricolor | Unidades por kit: 1 | Formato de venda: Unidade | Cartucho do tipo original. | É recarregável. | Rende  páginas | Tinta preta: pigmentada- color: corante.,,Sim,me2,4-4 dias úteis,https://http2.mlstatic.com/D_Q_NP_2X_853244-MLA73564959072_122023-E.webp,"https://http2.mlstatic.com/D_NQ_NP_853244-MLA73564959072_122023-O.webp; data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",MLBU1436477509,MLBU1436477509,HP,2025-09-28T19:06:36.634819,True,excelente,83.3,,50,Sim,Sim,30 dias,2025-09-28T19:04:08.281053,spider_scrapy,612227,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartucho-hp-664-preto--hp-664-colorido-original-nf/up/MLBU1425901803#polycard_client=search-nordic&search_layout=grid&position=4&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB2212580404&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.7,110,78,27,3,1,1,True,0,0,105,2,3,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_867358-MLB75999593070_052024-E.webp,,,,,2025-09-28T19:06:36.634819,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:11.746279,spider_scrapy,209107,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartucho-hp-664-preto--hp-664-colorido-original-nf/up/MLBU1722066700#polycard_client=search-nordic&search_layout=grid&position=5&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB2213839999&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.8,104,73,26,3,1,1,True,0,0,99,2,3,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_846550-MLB75999722872_052024-E.webp,,,,,2025-09-28T19:06:36.634819,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:13.946125,spider_scrapy,209107,200
MLB24113436,N/A,https://www.mercadolivre.com.br/2-cartuchos-de-tinta-664xl-black664xl-color-hp-impressoras/p/MLB24113436#polycard_client=search-nordic&search_layout=grid&position=6&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB5204930308&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.5,396,280,99,11,3,3,True,0,0,379,6,11,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_833785-MLU76204545892_052024-E.webp,,,,,2025-09-28T19:06:36.634819,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:16.157418,spider_scrapy,209107,200
MLB53274520,N/A,https://www.mercadolivre.com.br/kit-cartucho-hp-664-preto-f6v29ab-resma-a4-chamex/p/MLB53274520#polycard_client=search-nordic&search_layout=grid&position=7&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB4145096065&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_707547-MLA91972195223_092025-E.webp,,,,,2025-09-28T19:06:36.634819,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:18.960216,spider_scrapy,209080,200
MLB36877280,N/A,https://www.mercadolivre.com.br/cartucho-jato-de-tinta-ink-advantage-664xl-black/p/MLB36877280#polycard_client=search-nordic&search_layout=grid&position=8&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB5716180532&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.5,396,280,99,11,3,3,True,0,0,379,6,11,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_752084-MLU78080346737_072024-E.webp,,,,,2025-09-28T19:06:36.634819,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:22.332246,spider_scrapy,209077,200
N/A,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-664-cor-preto-do-2-ml/up/MLBU3183096477#polycard_client=search-nordic&search_layout=grid&position=9&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB5396954470&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_750099-MLB84970247021_052025-E.webp,,,,,2025-09-28T19:06:36.634819,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:24.511057,spider_scrapy,209071,200
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=32UvdPKTonZz7EogPoEwva6VL0dp7QSjXw95gqKYignSZLVfQxGI6st4gLSqXsAe75OFxmCmLdG65IZjd%2BCRpYR55Lj8eayNeAOL2JeLMPpSKUqlCtNXBqnx4uF2gHL25sFFqm38WUrBmaUohqe96FbEQzjzwVhu5pyT%2FplRmwbGWwN1TitJ%2Fn%2FGBOHJDTx1icy01IJG%2FwWhXYboIgBsPs9RS7fDNC1aP4ZeSKs8jLMsR2bvuoXkxizgkzY8Cb5M7Ky3ISm8Ozag3kmZJzxvoiS%2FRgwDKuHfXfFQh5Pgk5QqmNy7eJ6KamE1xLVYnkdwldg74WvKQdyQvgMYN6HVNCNu34Br8ByIix%2BZoUXbYYhUVKZnnnibw1GE6Zt15weZheHJkGeOVlZXmyQUwc1l2rpCXKNI57l9p0phAWDBy1Fm5xezuYpG%2BibZTJB%2F8UOlkLVAwNMtt467EQ5V%2FEt1UyYc%2Fj9UY38Iw8kWiPhSp0x%2Bz6pe8DsKHp27jRLPZ8Pwf93RRCRLYDbtVYUuYDlgnbu4bsk2amLQ1X45X8QGvoYurq%2BxoAqqep5f85DjKm3QqaISuWv%2Fx%2F7Voydb3ws4fQnRdbJm2SRiPeEW0PPolQ30OsbdBkR1vQQ%2BPLsLlxyQgJ79no8OHZevoNA%2FvDt9q086jNQrgIY3W8E0o85gH0UCWDpytX8hllxnuha5KYRCFVG85Qug0xpQ%2BT4quckCyLTTiyhoqT4FTQ%2FEge4k0dWT8QZPUowNACCEihcNhoSdOASlX7i5asiD41aUETQ9SwEhETfbPgYoG%2F39z1mIFJXyCQcJ7Ljcjh%2F%2B%2BsJBjYjkWGYZJ1ITILhpxwUaic6rwEPQDXq4lJvaCX1aT8UZfGPBTyWOfiw05X0Q4UgyndOFqFl45FfI2PIWbE1%2FNM9%2Fwysk3R%2BrY%2BBEvV8xi0lIWqCuIQCMT1ezEl%2FJqhAIUyUcBB%2BTRAYQuQlHfJWQ#polycard_client=search-nordic&is_advertising=true&searchVariation=MLBU1422626804&backend_model=search-backend&search_layout=grid&position=10&type=pad&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB1888944944&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.9,21,16,5,0,0,0,True,0,0,21,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_669107-MLB46080503135_052021-E.webp,,,,,2025-09-28T19:06:36.634819,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:27.010457,spider_scrapy,209236,200
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=dStYQrRPITZegrVk6xIhw3t%2FGT2YskqpC9iBMEAg5Vj%2BColM%2BzAYOjwitMFYiY7bxkh2SZP%2BPg9PhP60H7jLxbK4%2FS88cNt1RSYWzxyNMCyJ7CMAnsVugdvZgS6nscq1BnWwGRYCbeNRLtNdbrBe8GqOhQ2gFqegX7G6ywk5%2FEMMma5cQyL%2BdNKISBjjCXVckn2wiS%2FQ%2Bx4aAZ6yNMg4K8Oitqao7ScX4uiO34MDgGLxLrjXjyxsEmZyf3TwtbFqk37IhoN%2BHtYtaVfYdzVZI96Toa%2FtNL136XCGJ99mrYupZ8RgeNMax7Q5hekPRPjLglKvElviH7TnyqDPANIrIRadsDAs4NegGYuSt09nlNuxIAVDSKMmg3OkNJjx3BNCsAMpxCGgRwEV%2B%2FBQWnz%2FrnG2p%2BI5GXGOCOd7vdfDTLfclpKU2aNxZbYMj4cUNBAfwoBIUPnA%2FkNa6%2FnATSXZgulaNoXGOda2T2DNIhjGZ7rT%2B%2FHjs9QvpOevPYbGwJTqOg0HEYP1s7s5WE%2B95%2BCOTgyrmQAYio3NtbP3ZpcL%2FE2YjlXd%2B9670q0lF5pmM33zsA7t%2FI2SZzX0tb3ydCAMbpWDleTJIrcs3b760jHTm6EJlOxMXBoMxoMrTIUVe1PRGxCGoIbjMPxXWTq1toIOkCPkvcKJy7bEcb3hByISvTXU1YJ8GzbkylMIsWpySSy7nvFn33wtwJzu26OMIt2WHrPOGz3xmbkJ6YwcX5cEZULgYyzfuE9EXdBzb0C7sQkQd%2BxwecsCx9KXnEo%2BgqLeamgOMjlemJB0BEYU2PsrVQsVJ5hdR3IOEfczW3cTb%2FIZ03q3QcjBNcr%2FJ4kr5sZ%2BGUWoi%2F8WBikbrHOBoeDgPHRyd353F7WC%2B%2FOE6bRfRmC3cPNzXfVrhuLWDU1J7GFxKxktsQqocP9Wqhqbn%2F7wLFPrFchfAOlGJl%2F%2B%2Fg%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLB48686774&backend_model=search-backend&search_layout=grid&position=11&type=pad&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB5518037936&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.7,3,3,0,0,0,0,True,0,0,3,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_721259-MLA83860146955_042025-E.webp,,,,,2025-09-28T19:06:36.634819,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:30.348926,spider_scrapy,209191,200
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=UxWjN%2FXEx9yqg%2FcyREXxKL%2F68HhFWtrEJp0YjnFnA3fn6dU7kJ37DqkJ2sg%2Bn3tmeeGznAyKlrfaTgUA6oXqxvpTJsM4Okf%2FNSEmL2MSwTMRpA9qxt%2FShbEOFtAMMbF%2BJDRLkOrNG1AWMlp2NhSuBn9I65vO4ItlPBjjVTS6q%2BaiSNyfbJ%2FTCjJLj%2B3RGX9H%2FUQRAndKlnDMGZH1achFwAhP900LFCyZdp%2Bvv3yTtAUMMIwFVCppebO2AxVniUJMymDmyTq8aY36KhfPsGisS6NO%2Fs81yMJlJYyAlg1eKTutsjjaAJTFkApbJML09tWoFnPhwgT47aTwMFnDYj4ykTM%2FbjHapMjAPrR5TMwYlIgljN0Nl0BkpvwWNiEh4%2B1iaj6jeS%2FaVhldL%2BwzT5V%2Bp1658zngtaf17ppOKAdDP1LQ1O65cIXJ5I%2BvwxJ1MVeQ4KBcefscsM%2B7H46Hu36m%2Bgt%2Fu6jb1r0lqlAWLo3ZoilX17afPbuMU00sAJmeYBmIYSMqF4mnCfk8rD34xGJGYhUii0yNV3Ik6ahWmFOAp5afL99ScwDIn4ie9CZiwZ5EDLiw3D8oK6OIfpy7o0hbacaT65U3aAu3BlZBHL6XOZQM1B6LII8MFB7h5ShCzOITZvr%2FwkJH3J7KCyUMgNzixZhFrElQn85tPFqCcwLmZ6mk7vHZMLEUa7tBVR5AZGkHaEFnPNseqwjP8Y0rSHAxystOuNn47ojX%2BrgdRXv%2BeNTaLC0SfrQ39tpAIQdrrkTV1lE8h5v0AuMpAjyE6BV9OehqHU8HiNC0RwmV44oYqYrvT7j8h7PaGBuLKT4GpAccQwx41rl3I9YnnlwwRM3qGRP2VtakmXMeAknXLOJ1Q8y86LIr7FKZfqwxd97OqpK4InRxFsGxm2MQyP5RiXLNThE6W8u8LVkB7P92NRnx0FJ3dAv64AsZpzJY5J6NCykGn4aPYNr5%2BegQHGu%2BSQU%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLBU2740458171&backend_model=search-backend&search_layout=grid&position=12&type=pad&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3905820037&sid=search,N/A,R$ 112,Sem desconto,N/A,,,,4.5,48,35,12,1,0,0,True,0,0,47,0,1,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_755279-MLB90058810593_082025-E.webp,,,,,2025-09-28T19:06:36.634819,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:32.837818,spider_scrapy,209237,200
N/A,N/A,https://produto.mercadolivre.com.br/MLB-3947525791-cartucho-de-tinta-hp-664-colorido-advantage-original-_JM#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3947525791&sid=search,N/A,R$ 77,Sem desconto,N/A,,,,4.8,16,12,4,0,0,0,True,0,0,16,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_809185-MLB90623320283_082025-E-cartucho-de-tinta-hp-664-colorido-advantage-original.webp,,,,,2025-09-28T19:06:36.634819,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:35.766942,spider_scrapy,209906,200
N/A,N/A,https://produto.mercadolivre.com.br/MLB-3159055901-kit-cartuchos-originais-hp-664-preto-color-2136-2676-3776-_JM#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3159055901&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.7,43,32,10,1,0,0,True,0,0,42,0,1,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_849621-MLA71290605934_082023-E-kit-cartuchos-originais-hp-664-preto-color-2136-2676-3776.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:38.273590,spider_scrapy,209123,200
N/A,N/A,https://www.mercadolivre.com.br/cartucho-hp-664-xl-preto-original-2136-2676-3776-5076-5276/up/MLBU1404143853#polycard_client=search-nordic&search_layout=grid&position=15&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB1625643846&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,5,4,1,0,0,0,True,0,0,5,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_843110-MLB75077350073_032024-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:40.975217,spider_scrapy,209117,200
N/A,N/A,https://www.mercadolivre.com.br/kit-cartucho-hp-664-preto--hp-664-colorido-original-nf/up/MLBU1745121212#polycard_client=search-nordic&search_layout=grid&position=16&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3841651033&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,3,3,0,0,0,0,True,0,0,3,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_992172-MLA79377044834_092024-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:43.445019,spider_scrapy,209106,200
MLB38608218,N/A,https://www.mercadolivre.com.br/cartucho-hp-664-preto-f6v29ab-hp-664-colorido-f6v28ab/p/MLB38608218#polycard_client=search-nordic&search_layout=grid&position=17&type=product&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB3950252751&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,3,3,0,0,0,0,True,0,0,3,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_993752-MLA91971083317_092025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:46.763314,spider_scrapy,211197,200
N/A,N/A,https://produto.mercadolivre.com.br/MLB-4134311367-cartucho-hp-664xl-preto-original-f6v31ab-para-hp-deskjet-_JM#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB4134311367&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,4,3,1,0,0,0,True,0,0,4,0,0,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_700547-MLB76455872666_052024-E-cartucho-hp-664xl-preto-original-f6v31ab-para-hp-deskjet.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:49.009862,spider_scrapy,209120,200
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=bx16v3IyMbj4Ne0JOe7FXXRNzj6TVOqQ5JHdWh%2FJAG6jAvl9XQwz5cdT19E3RHzCpcW81SQeyburUo66aRLQSKa%2Fy3RVKxucBE5bKRyyMmeNUb50K%2FvK4kkoj8GrWDPY9%2BG9RRhMsM5EiMOhnd89AO5lTwB%2BZnpVHVxOvTEqpe0VlargCicA9GE5xaz1K%2FPGVyNZNeLfUWn0ffXIW7t5qpeV0kktbXs8RcAQozn5dY%2BdBMJodIelLe5NUrIZVDXZ0KWU6PSEuOlaVj0Zm2oHH063W3%2B5NSn97bbvLnDn%2BkF2A45yhrwdia65UriTH8WbkqJgYqUTBi5kNRjZE3npxJfXe59yut6tC%2BYxSxNZ%2FQALh5%2FQUbBQdVlZpudHGw49U%2FUbUc9JEoYHqHeLAeKAjhdnIDoLqE55TyeIOr3PZ4y7j9%2F54kXqv%2FqpM7NaGRO%2Bd%2FhN6rzfui0Uoidv%2FW9qnA%2F9b1pPqD%2FhJvd9SEc5xg%2FlUfpvY4I6pCondSj%2Biaf7oqeTgqM6RFHLrFmCQcGlG2676aBRv9LQNot1vKc0Bkwwi5juTwNhLKz476MUUyhHTiLevtwp3%2FVdx%2B9MspyyTvNWQEIuloLiRjk0sjZLBRfndngr0D8JHlXZZ1LNOYbvbtYgMe5lWT%2F3ojKfbFwO%2BxcYBAFedTWd0XgUK1zpF1XogvihvWJMrqviyU977YrqigtVvLS27Nw3Mvim0ZgD3lpdRb5y2A4jOxIkhvyAoYMr3JItac7dTS4wIJCHcayM8S6Q62MhLXdEL7zEpL2sMb6BPx2K1eyxBwceyZ%2B81qbqXd4jz8KiTFv8%2FHfAW7mPMr3o018tSpxu4oVesoAkggtzIqDiXuO6BTVqoKpO1gt5XEdr8jJN%2B7fqij6tHqe5hQyJC0TE6GmsFMk0%2FUqdS98fOSRz4Z33QA%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLB36768292&backend_model=search-backend&search_layout=grid&position=19&type=pad&tracking_id=2da4b57e-f514-442a-983e-e140a5a09888&wid=MLB4199954843&sid=search,N/A,N/A,Sem desconto,N/A,,,,4.7,4954,3470,1238,148,49,49,True,0,0,4708,98,148,N/A,N/A,N/A,,Não,,Consultar no site,https://http2.mlstatic.com/D_Q_NP_2X_907517-MLA84489489161_052025-E.webp,,,,,2025-09-28T19:06:36.635831,True,limitada,33.3,N/A,N/A,N/A,Sim,30 dias,2025-09-28T19:04:52.480628,spider_scrapy,209142,200
